name,category,url,imageUrl,initialPrice,monthlyPrice,overview,detail
オーディオサングラス Soundcore Frames Landmark,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/AK000800/,https://contents.kikito.docomo.ne.jp/contents/devices/AK000800/thumbnail/thumbnail.png,0,900,・サングラス×音楽体験 ・アウトドアシーンに最適 ・音声通話にも便利な機能搭載,"【商品紹介】
■サングラス×音楽体験
耳の周りに搭載したスピーカーから音が流れ、耳を塞がない音楽体験を実現するオーディオサングラス。独自のOpenSurroundオーディオシステムを採用し、耳の周りに設置した4つのスピーカーとカスタムオーディオプロセッサーにより、耳を塞がず臨場感あふれる音楽体験を可能にした新しいタイプのオーディオ機器です。スピーカーを搭載するテンプル (つる) も太すぎず、普段使いから仕事中も気軽に使いやすいデザインです。
※製品構造上、完全に音漏れを防ぐことはできません。使用環境に応じて、音量の調節やプライバシーモードの活用のほか、ワイヤレスイヤホンなどの他のオーディオ機器をご使用ください■アウトドアシーンに最適
衝撃や傷に強く、紫外線A/B波を最大99%ブロックする偏光レンズを採用。また、IPX4の防水規格にも対応しているので突然の雨でも安心してアウトドアやスポーツ、ランニングやサイクリングなどのシーンを存分にお楽しみいただけます。■音声通話にも便利な機能搭載
オーディオテンプル (つるの部分) のロゴ部分を2回タップするだけで、急な通話にも応答可能。2つのマイクが内蔵されており、通話相手へあなたの音声をより大きくクリアに伝えます。また、通話が開始されるとプライバシーモードが自動で起動、外に聞こえ漏れやすい高周波、低周波の音を弱めて、通話中の音漏れを軽減します。
■長時間再生・短時間充電
オーディオサングラスが満充電の状態で、最大5.5時間の音楽再生が可能です。また10分間の充電で約1.5時間の音楽再生が可能です。
※再生可能時間は、音量、再生する内容、使用環境によって異なります
※詳しくはメーカーページをご確認ください
【同梱品内容】
①フレーム (Soundcore Frames Landmark)×1
②オーディオテンプル×1セット
③トラベルケース×1
④磁気充電ケーブル×1

他、取扱説明書など書類一式"
オーディオPCメガネ Soundcore Frames Cafe,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/AK000900/,https://contents.kikito.docomo.ne.jp/contents/devices/AK000900/thumbnail/thumbnail.png,0,1000,・PCメガネ×音楽体験 ・職場やリモートワークに最適 ・音声通話にも便利な機能搭載,"【商品紹介】
■PCメガネ×音楽体験
耳の周りに搭載したスピーカーから音が流れ、耳を塞がない音楽体験を実現するオーディオグラス。独自のOpenSurroundオーディオシステムを採用し、耳の周りに設置した4つのスピーカーとカスタムオーディオプロセッサーにより、耳を塞がず臨場感あふれる音楽体験を可能にした新しいタイプのオーディオ機器です。スピーカーを搭載するテンプル (つる) も太すぎず、普段使いから仕事中も気軽に使いやすいデザインです。
※製品構造上、完全に音漏れを防ぐことはできません。使用環境に応じて、音量の調節やプライバシーモードの活用のほか、ワイヤレスイヤホンなどの他のオーディオ機器をご使用ください■職場やリモートワークに最適
ブルーライトを20%カット可能なレンズを採用。耳を塞がずに音楽を聞いたりオンライン会議に参加することができ、PCやスマートフォンなどの液晶画面を長時間見ることの多いリモートワークやオンライン授業などの使用シーンに最適です。「従来のイヤホンを長時間装着するのは疲れる」「リモートワークや職場での仕事中に周りの声も聞き逃したくない」といったニーズにも応える製品です。■音声通話にも便利な機能搭載
オーディオテンプル (つるの部分) のロゴ部分を2回タップするだけで、急な通話にも応答可能。2つのマイクが内蔵されており、通話相手へあなたの音声をより大きくクリアに伝えます。また、通話が開始されるとプライバシーモードが自動で起動、外に聞こえ漏れやすい高周波、低周波の音を弱めて、通話中の音漏れを軽減します。
■長時間再生・短時間充電
オーディオサングラスが満充電の状態で、最大5.5時間の音楽再生が可能です。また10分間の充電で約1.5時間の音楽再生が可能です。
※再生可能時間は、音量、再生する内容、使用環境によって異なります
※詳しくはメーカーページをご確認ください
【同梱品内容】
①フレーム (Soundcore Frames Cafe)×1
②オーディオテンプル×1セット
③トラベルケース×1
④磁気充電ケーブル×1

他、取扱説明書など書類一式"
Sony ネックバンドスピーカー HT-AN7,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO004200/,https://contents.kikito.docomo.ne.jp/contents/devices/SO004200/thumbnail/thumbnail.png,0,2200,・立体音響・高音質技術 ・軽量・快適な装着感 ・Bluetooth対応のテレビなら接続簡単,"【商品紹介】
■耳をふさがない形状
耳をふさがない形状なので長時間の映画やライブ動画視聴も快適で、耳元で音が広がるので隣家や周囲への配慮で大きな音を出しづらい環境でも迫力のサウンドで楽しめます。
■心地よい装着感
ネックスピーカー背面は多層構造で外側は合皮素材でズレを防止、内側は装着感のよいソフトマテリアル素材を採用し長時間使用も快適に。
■体形に合わせて幅調整可能なアジャスタブルネックバンド構造
ネックバンド部分に形状記憶用の特殊素材を使用し、首の太さによる幅調整が可能。
■圧倒的な臨場感を生み出すX-Balanced Speaker Unit搭載
サウンドバーやワイヤレススピーカーでも使用されている非対称形スピーカーユニット「X-Balanced Speaker Unit」を搭載しています。ネックバンドスピーカー本体はコンパクトなまま、スピーカーユニットの形状を工夫し有効振動板面積を最大化することで、歪みの少ないクリアな音質を実現しています。
※詳しくはメーカーページをご確認ください
【同梱品】
本体×１、USBケーブル(AtoC) ×１、
オーディオケーブル(L型-ストレート オス-オス) ×１、オーディオアダプター×１、取扱説明書など書類一式"
Sony ワイヤレスネックバンドスピーカー SRS-NS7,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO001600/,https://contents.kikito.docomo.ne.jp/contents/devices/SO001600/thumbnail/thumbnail.png,0,1800,・BRAVIA XR（TM）と接続して楽しむ ・圧倒的な臨場感を生み出すX-balanced Speaker Unit搭載 ・耳をふさがない形状,"【商品紹介】
■肩にのせるだけで、映像の中に入り込んだような迫力サウンドを楽しめるワイヤレスネックバンドスピーカー
耳をふさがない形状なので長時間の映画やライブ動画視聴も快適です。ワイヤレスネックバンドスピーカーは耳元で音が広がるので隣家や周囲への配慮で大きな音を出しづらい環境でも迫力のサウンドで楽しめます。■BRAVIA XR（TM）と接続して楽しむ
・BRAVIA XR（TM）と組合せ、臨場感あふれる立体的な音場を体感
BRAVIA XR（TM）と同梱のワイヤレストランスミッターを接続し、ワイヤレスネックバンドスピーカーを接続することで、前後左右を中心とした従来のサラウンド音場に高さ方向の表現力を加えた、圧倒的な音の広がりをご堪能いただけます。360 Spatial Sound Personalizerにより、音場を一人一人に最適化することで、まるで映画の世界に入り込んだような臨場感あふれる「360立体音響」をお楽しみいただけます。
※ 360立体音響が楽しめるのは、BRAVIA XRとワイヤレストランスミッターとの組み合わせ接続時のみとなります
※ SRS-NS7/WLA-NS7とBRAVIA XRをつないで、360立体音響を楽しむためには、BRAVIA XRを最新のソフトウェアにアップデートしてください
・“360 Spatial Sound Personalizer”の個人最適化技術で、よりリアルな臨場感を実現
「360 Spatial Sound Personalizer」とはソニーがヘッドホンの立体音響コンテンツを再生する為に開発した独自の立体音響技術です。専用アプリ「Headphones Connect」や「360 Spatial Sound Personalizer」を使って撮影した耳の画像を、独自に開発した推定アルゴリズムにより個人の聴感特性を解析することで、音場を一人一人に最適化した、より臨場感ある体験を実現します。
■高音質
・圧倒的な臨場感を生み出すX-balanced Speaker Unit搭載
ワイヤレススピーカーでも搭載されている非対称形フルレンジスピーカーユニット「X-Balanced Speaker Unit」を搭載しています、ネックバンドスピーカー本体はコンパクトなまま、スピーカーユニットの形を変えることでユニットサイズの最大化を実現（約32mm×33mm）。ソニー独自の非対称形スピーカーユニットで、音の広がり・大音圧・歪みの少ないクリアな音をお楽しみいただけます。
・映画から音楽映像まで迫力ある低音で楽しめるパッシブラジエーター搭載
低域を効果的に増強する「パッシブラジエーター」を各チャンネルあたりに2個配置した「デュアル・パッシブラジエーター方式」を採用。キレと存在感のある低音域を実現し、クリアなサウンド・迫力ある低音で映画から音楽映像まで高音質で楽しめます。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②USB A to C ケーブル×2
③ワイヤレストランスミッター×1
④光デジタルケーブル×1

他、取扱説明書など書類一式"
SONY サウンドバー HT-X8500,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO000610/,https://contents.kikito.docomo.ne.jp/contents/devices/SO000610/thumbnail/thumbnail.png,0,2000,・デュアルサブウーファーをバースピーカーに内蔵 ・臨場感あるサラウンドサウンドを実現 ・最新の音声フォーマット「ドルビーアトモス」「DTS:X（R）」に対応,"【商品紹介】
■デュアルサブウーファーをバースピーカーに内蔵。これ1本で迫力のあるサウンドを実現
本体中央にデュアルサブウーファーを搭載。コンパクトさと低音の迫力を両立させるために前面に配置し、またユニットを2個にすることでコンパクトながらパワフルな低音の再生を実現しました。■ソニー独自の技術で臨場感あるサラウンドサウンドを実現
高さ方向の表現力を加える「VerticalSurroundEngine」と前後左右方向の表現力を加える「S-ForceProFrontSurround」により、フロントスピーカーだけで3次元の立体音響を実現します。また、「ドルビーアトモス」「DTS:X（R）」はもちろん、それ以外のコンテンツも臨場感のある音響空間を実現します。天井や壁からの反射音を利用しないため、部屋の形状の影響を受けにくく良好なサラウンドサウンドを楽しめます。■最新の音声フォーマット「ドルビーアトモス」「DTS:X（R）」に対応
従来のチャンネルベースに音の位置情報や移動情報（オブジェクト情報）を加えた、最新の音声フォーマット「ドルビーアトモス」「DTS:X（R）」に対応しました。前後左右を中心とした従来のサラウンド音場に対して、高さ方向の表現力を加えた3次元の立体音響技術により、全方位からの音に包みこまれるリアルな音響空間をお楽しみいただけます。
※Dolby、ドルビー、DolbyAtmos、DolbyVision、“AAC”ロゴおよびダブルD記号はドルビーラボラトリーズの商標です。
※DTS社からの実施権に基づき製造されています。DTS、シンボル、DTSおよびシンボルの組み合わせ、DTS:X、DTSVirtual:X、およびDTS:Xロゴ、DTSVirtual:Xロゴは米国および他の国々で登録されたDTS社の登録商標または商標です。（C）DTS,Inc.AllRightsReserved.
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②リモコン×1
③HDMIケーブル×1
④ACアダプター×1
⑤ACコード×1
⑥単4乾電池×2

他、取扱説明書など書類一式"
Sony サウンドバー HT-A3000,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO003900/,https://contents.kikito.docomo.ne.jp/contents/devices/SO003900/thumbnail/thumbnail.png,0,4000,・高さ方向の表現力を加えた3次元の立体音響技術 ・圧縮音源をAI技術でより高精度にアップスケール ・空間に調和するシンプルなデザイン,"【商品紹介】
■バーチャルサラウンド技術
高さ方向の立体音響を表現する「Vertical Surround Engine」を大画面テレビに合わせて最適化し、臨場感あふれる3次元の立体音響をお楽しみいただけます。
■最新の音声フォーマット「ドルビーアトモス」「DTS:X（R）」に対応
前後左右を中心とした従来のサラウンド音場に対して、高さ方向の表現力を加えた3次元の立体音響技術により、全方位からの音に包みこまれるリアルな音響空間を楽しめます。
■アコースティックセンターシンク
ブラビアの最新対応モデルをセンタースピーカーとして駆動できます。センタースピーカーとしてテレビからも音を出すことで、定位感が向上し、より臨場感のある体験が可能です。
※詳しくはメーカーページをご確認ください
【同梱品】
本体×１、リモコン×１、単４電池×2、HDMIケーブル×１、テレビセンタースピーカーモードケーブル×１、電源コード×１、取扱説明書など書類一式"
SONY サウンドバー HT-S200F ブラック,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO000710/,https://contents.kikito.docomo.ne.jp/contents/devices/SO000710/thumbnail/thumbnail.png,0,2000,・手軽に置きやすいコンパクトなサイズ ・ハイクオリティなサウンド ・さまざまな音楽をワイヤレスで楽しむ,"※「もらえるプラン」でお申込み済みの方は、30日毎に契約が自動更新されます。更新日の3日前に、メールでお知らせが届きます。
【商品紹介】
■手軽に置きやすいコンパクトなサイズ
1本のスピーカーにサブウーファーを内蔵しつつ、手軽に置きやすいコンパクトなサイズを実現しました。■HDMI端子搭載でテレビとの接続はHDMIケーブル1本
HDMI端子（ARC対応）を搭載しテレビのHDMI端子と接続することで、ケーブル1本だけの接続でお楽しみいただけます。
※テレビもHDMI端子ARC対応である必要があります
※HDMIケーブルは別売りです■ハイクオリティなサウンド
コンパクトなサイズながらパワフルな低音・広がりのあるサラウンド・クリアな声を実現することでハイクオリティなサウンドを楽しめます。
■さまざまな音楽をワイヤレスで楽しむ
Bluetooth（R）対応によりスマートフォン、PC、ウォークマン（R）などのBluetooth（R）対応のオーディオ機器に保存された音楽をワイヤレスで楽しめます。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②リモコン×1
③光デジタル音声コード×1
④ACアダプター×1
⑤ACコード×1
⑥スピーカーパッド×2
⑦単4乾電池×2

他、取扱説明書など書類一式"
SONY ワイヤレスポータブルスピーカー SRS-XB43 ブラック,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO000810/,https://contents.kikito.docomo.ne.jp/contents/devices/SO000810/thumbnail/thumbnail.png,0,1900,・響きわたる高音質、圧倒的な重低音と大音圧 ・ライブ会場にいるような臨場感 ・圧縮音源を原音により近い音で再現,"※「もらえるプラン」でお申込み済みの方は、30日毎に契約が自動更新されます。更新日の3日前に、メールでお知らせが届きます。
【商品紹介】
■ライブ会場にいるような臨場感「ライブサウンド」モード
DSP処理により歓声や拍手、余韻成分を効果的に拡散。音が広がるとともに、自宅にいながらライブ会場にいるような臨場感を実現。ボーカルの声や拍手の音など従来の「ライブサウンド」モードの再チューニングを実施。ソニー独自のアルゴリズムにより、コアとなるボーカルの明瞭度は維持しながらも音を広げることで、より一層の臨場感の体感が可能に。
■圧縮音源を原音により近い音で再現「DSEE」

圧縮された音源で失われがちな高音域を効果的に補完しクリアに再現する「DSEE」。音楽配信サービスなどの圧縮された音源を原音により近い広がりのある音で再生します。圧縮率を上げても音質劣化が少なく、聞き疲れしにくい自然な音で楽しめます。
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②ACアダプター×1
他、取扱説明書など書類一式"
Sony ワイヤレスポータブルスピーカー SRS-XV500,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO003700/,https://contents.kikito.docomo.ne.jp/contents/devices/SO003700/thumbnail/thumbnail.png,0,3300,・迫力の重低音とクリアなサウンドを実現 ・ライブ会場にいるような臨場感 ・約25時間のロングバッテリーでケーブルレス,"【商品紹介】
■高音質
・迫力の重低音とクリアなサウンドを実現する大口径スピーカーユニット
　約140mm×140mm口径の矩形ウーファーの「X-Balanced Speaker Unit」に加え、直径約60mmのトゥイーターを2基搭載。トゥイーターの口径を拡大(※)したことで、ボーカルクラリティや音の広がりが向上。よりクリアな高音質と迫力の重低音によるパワフルサウンドをお楽しみ頂けます。
※: ソニー株式会社従来品SRS-XP500比
・ライブ会場にいるような臨場感「ライブサウンド」モード
　DSP処理により歓声や拍手、余韻成分を効果的に拡散。音が広がるとともに、自宅にいながらライブ会場にいるような臨場感を実現。ボーカルの声や拍手の音など従来の「ライブサウンド」モードの再チューニングを実施。ソニー独自のアルゴリズムにより、コアとなるボーカルの明瞭度は維持しながらも音を広げることで、より一層の臨場感の体感が可能に。
■Bluetooth（R）で楽しむ
・Bluetooth（R）でワイヤレス
　Bluetooth（R）標準規格ver.5.2に準拠。Bluetoothに対応したスマートフォンやウォークマン（R）、タブレットなどとペアリングすることで、音楽・映像・ゲームをワイヤレスで再生できます(※)。Xperia（TM）やiPhoneなどのスマートフォン、タブレットなどで音楽を聴きながら手もとでインターネットやゲーム、SNSなどのアプリケーションを楽しめます。

※: 接続するBluetooth機器が、A2DP（Advanced Audio Distribution Profile）に対応している必要があります。
※:「Bluetooth（R）」ワードマークおよびロゴは、Bluetooth SIG, Inc.の登録商標です。
・2台の機器に同時接続できるマルチポイント機能
　2台の機器と同時接続し、それぞれで音楽を受信できるマルチポイント接続に対応。例えばご自身のスマートフォンで音楽を再生した後、停止し、ご友人のスマートフォンで再生するだけで再生機器を切り替えられます。お手持ちの2台の機器でスピーカーを使う場面や複数人で使用する場面などでも、接続の切り替えがいらず、快適にご使用いただけます。
■便利機能
・約25時間のロングバッテリーでケーブルレス
　約3時間の充電でMEGA BASSモード時には約25時間再生(※1)ができるバッテリーを内蔵。AC電源なしで長時間の使用が可能なため、コンセントの位置を気にすることなくケーブルレスな設置が可能です。さらに、約10分の充電で約150分再生可能な急速充電(※2)にも対応しています。

※1: サウンドモードをMEGA BASSモード、音量を約18で使用の場合。ライティングオフ時。ソニー株式会社規定の音源を使用して測定されています。再生する音量や楽曲、周囲の温度や使用状況により、記載の時間と異なる場合があります。
※2: 上記の時間は、ソニー株式会社規定の音源を使用して測定されています。再生する音量や楽曲、周囲の温度や使用状況により、上記の時間と異なる場合があります。
・多様な使用シーンに対応する入力端子
　マイク/ギター端子１基、マイク端子1基を搭載し、マイクの拡声器としての使用やカラオケ、ギターの演奏なども可能。複数マイク端子を活用すれば、音楽を流しながら、カラオケのデュエットも楽しめます。さらに、オーディオ入力端子や音楽再生やスマートフォンの給電に対応したUSB端子などを搭載、多様な使用シーンで活躍します。
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②電源コード×1

他、取扱説明書など書類一式"
Sony ポータブルシアターシステム HT-AX7,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO003800/,https://contents.kikito.docomo.ne.jp/contents/devices/SO003800/thumbnail/thumbnail.png,0,3900,・置き場所を問わない新形状の３in１コンパクトボディ ・ソニー独自の立体音響技術「360SpatialSoundMapping」 ・シームレスな接続切り替えを実現する「マルチポイント接続」,"【商品紹介】
■自由度の高いレイアウト
・置き場所を問わない新形状の３in１コンパクトボディ
　フロントスピーカー上部に2基のリアスピーカーを搭載した、ソニー独自の３in１形状を採用。フロントスピーカー横幅約30cm、リアスピーカー直径約12cmのコンパクトボディを実現し、限られたスペースでの設置も可能にしました。ポータビリティにも優れており、家中どこでも気軽に持ち運んでお楽しみいただけます。・インテリアになじむデザイン
　ファブリック素材を採用。インテリアとの親和性を重視したデザインでどんなお部屋にもなじみ、スタイリッシュに演出します。
■こだわりのサウンド
・ソニー独自の立体音響技術「360 Spatial Sound Mapping」
　ソニー独自の立体音響技術「360 Spatial Sound Mapping」（サンロクマル スペーシャル サウンド マッピング）は3つのリアルスピーカーからの音の波面を合成し、複数のファントムスピーカー（仮想音源）を生成、視聴者の周りに立体的な音場を創り出します。各スピーカーをご自身の周りに置くだけで、どんな場所でも立体音響空間をお楽しみいただけます。・ソニー独自のアップミキサー
　ソニー独自のアップミキサーは、音声をリアルタイムで分析し、音源の定位に応じて音を分離・抽出します。抽出した音源を「360 Spatial Sound Mapping」により立体的に再配置することで、3Dサウンドコンテンツのような臨場感あるサウンドを提供します。いつも視聴している2chコンテンツをスピーカー側でアップミックスしてくれるので、立体音響を楽しむための特別なコンテンツや設定も必要ありません。
■便利機能
・シームレスな接続切り替えを実現する「マルチポイント接続」
　2台の機器と同時接続し、それぞれの機器から音楽や通話を受信できるマルチポイント接続に対応。例えばタブレットやPCで映画を見たあと、スマートフォンで音楽再生を始めるだけで、シームレスに再生機器が切り替えられます。2台の端末を使用していても、接続切り替え作業が必要ないため、快適にご使用頂けます。
・マイク搭載でハンズフリー通話に対応
　フロントスピーカーにマイクを搭載しているので、スマートフォンやPCでのご友人・ご家族との通話を、ハンズフリーで便利に利用できます。本体には受話ボタンを搭載しているので、動画や音楽視聴中に着信があった場合でも、本体側で電話にでることが可能です。
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②リアスピーカー（L）×1
③リアスピーカー（R）×1
④ACアダプター×1
⑤USB Type-Cケーブル×1

他、取扱説明書など書類一式"
Sony グラスサウンドスピーカー LSPX-S3,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO002200/,https://contents.kikito.docomo.ne.jp/contents/devices/SO002200/thumbnail/thumbnail.png,0,3100,・リアルでクリアな音を奏でるスピーカー構造 ・水平に音が広がる「サークルサウンドステージ」 ・くつろぎの空間を演出するあたたかみのある光,"【商品紹介】
■高音質
・リアルでクリアな音を奏でるスピーカー構造
透明な有機ガラス管は高域を再生するトゥイーターになっており、中央に配置されているウーファーからは中低域を再生します。スピーカー下部のパッシブラジエーターが低域を増強し、豊かな低音を実現。クラシックやジャズはもちろん、ボーカルの入った曲など幅広いジャンルの曲をスピーカー全体から広がる高音質で楽しめます。■デザイン
・くつろぎの空間を演出するあたたかみのある光
キャンドルのような柔らかな光が心地よい空間を演出します。
LEDの明るさは、32段階から部屋の雰囲気やお好みに合わせて調整が可能です。本体のタッチセンサーでライティングのオン/オフや輝度の調整、「キャンドルライトモード」の選択ができます。キャンドルのように揺らぐ「キャンドルライトモード」では、光を「強中弱」から設定できるほか、音楽に連動させることも可能。音と光に包まれる贅沢なひとときを楽しめます。■便利機能
・スマートフォンでワイヤレス操作ができる無料アプリ「Music Center」に対応
無料アプリ「Music Center」とは、スマートフォンやタブレットからワイヤレススピーカーを操作するためのアプリです。Xperia（TM）などのAndroid（TM）搭載スマートフォンやiPhoneに、「Music Center」をダウンロードすると、低域を強化する「ベースブースター」のオン/オフや、LEDの明るさの調整、キャンドルライトモードの選択、「スリープタイマー」の設定などが可能です。
※ 上記の機能を利用するには、スマートフォンやタブレットに「Music Center」アプリをインストールする必要があります
・ハンズフリー通話機能
スマートフォンやタブレット・PC等と接続して快適に通話（＊）を楽しむことができます。マイクを最適な配置にしたことで、自分の声をより鮮明に収音し、相手にクリアな声を届けることができます。また、オンライン会議で発生する不快なハウリングやエコーを抑え、音途切れのない快適な通話を実現します。
＊ スマートフォンやiPhone、PCがBluetooth機能を搭載し、HFPまたはHSPに対応している必要があります。お使いのソフトや環境により、対応しない場合がございます
2台つなげて、ステレオでも楽しめるStereo Pair機能（＊）
＊ 本機を2台ご用意いただく必要があります。「Stereo Pair」機能使用時、Bluetooth対応コーデックはSBCのみ使用可能です
無料アプリ「Music Center」でも設定が可能です
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体セット×1
②USB A to Cケーブル×1

他、取扱説明書など書類一式"
Sony ワイヤレススピーカー ブラック SRS-RA5000,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO002100/,https://contents.kikito.docomo.ne.jp/contents/devices/SO002100/thumbnail/thumbnail.png,0,3800,・360 Reality Audioで臨場感のある音楽が楽しめる ・「全方位スピーカーシステム」で部屋が高音質な音に満たされる ・臨場感あるサウンドを楽しめる「Immersive AE（Audio Enhancement）」（イマーシブオーディオエンハンスメント）,"【商品紹介】
■高音質
・360 Reality Audioで臨場感のある音楽が楽しめる
ソニーの空間音響技術を駆使した、新たな音楽体験。アーティストがライブで演奏している場にいるような、臨場感豊かな音場を実現します。対応音楽配信サービスに加入し、対応コンテンツを再生することで体感できます。
・「全方位スピーカーシステム」で部屋が高音質な音に満たされる
3つの上向きスピーカーを含む7つのユニットによる全方位スピーカーシステム搭載で、部屋のどこで聴いても立体感と臨場感あふれる高音質を楽しめます。上部の3つのスピーカーで高さ方向の音場を再現し、中央の3つのスピーカーで水平方向の音場をつくることで、水平かつ上からも包みこまれるような体験を再現。また、下部にサブウーファーを搭載することにより、豊かな低音と奥行きのある立体感を実現しています。スピーカー1台で部屋を音楽で満たし、上質な空間を演出します。・臨場感あるサウンドを楽しめる「Immersive AE（Audio Enhancement）」（イマーシブオーディオエンハンスメント）
ソニー独自のアルゴリズムによって、普段聴いている2chコンテンツにおいてもより臨場感と広がりのあるサウンドで再生が可能です。音の広がりが増すので、おうちにいながらも臨場感あふれる音楽が楽しめます。
・アナログ入力（オーディオケーブル端子）またはストリーミングで、ハイレゾ音源に対応
アナログ入力（オーディオケーブル端子）またはストリーミングで、ハイレゾ音源に対応。豊富な情報量（例：96kHz/24bitの場合、CDの約3倍）であるため、本来のスタジオやコンサートでの息づかい、空気感を体感できます。
・ハイレゾ音源を忠実に再現するフルデジタルアンプ「S-Master HX」
ソニー独自のフルデジタルアンプ「S-Master」を、ハイレゾリューション・オーディオフォーマットに対応させた「S-Master HX」を搭載。ハイレゾ音源の再生帯域におけるノイズ除去性能の改善により音質を向上させました。小音量から大音量までディテールを維持した高音質を実現し、迫力ある低域のエネルギー感やスピード感とともに、繊細な空気感までをリアルに再現。CDよりも豊富な情報量をもつハイレゾ音源を、心震える臨場感で体感できます。
・周囲の環境に合わせた最適な音楽が楽しめる「サウンドキャリブレーション」
スピーカーが周囲の環境を測定し、音のバランスを最適に補正。環境に合った最適な音楽をお楽しみ頂けます。はじめて電源を入れたときは、自動的に環境測定が始まり、設置した場所に合わせて最適な音のバランスに調整されます。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②ACアダプター×1
③電源コード×1
他、ご利用ガイドなど書類一式"
Sony お手元テレビスピーカー SRS-LSR200,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/SO002300/,https://contents.kikito.docomo.ne.jp/contents/devices/SO002300/thumbnail/thumbnail.png,0,1600,・テレビの音がはっきり聴きとりやすい ・どなたでもかんたんに楽しめる「使いやすさ」 ・テレビリモコン一体型デザイン,"※「もらえるプラン」でお申込み済みの方は、30日毎に契約が自動更新されます。更新日の3日前に、メールでお知らせが届きます。
【商品紹介】
■テレビ音声が聴きとりやすい「お手元テレビスピーカー」
テレビ音声が聴き取りにくいときや、家事をしながらテレビ音声を聴きたいときに便利なワイヤレススピーカー。テレビ番組の音声を手元のスピーカーへ送信しテレビ音声を聴きやすくします。持ちやすいハンドルで家中持ち運べます。■ボリュームの上げすぎを防げる
お手元テレビスピーカーを、近くに置いて使えば、テレビの音量を上げすぎることはありません。いつも聴きとりやすい音量でテレビの音声を手元で楽しめます。
■家族と一緒で聴きとりづらい場合に便利
テレビの音量を家族に合わせると、ちょっと聴きとりづらい。そんなときにお手元テレビスピーカーがあれば、自分だけの音量調節ができて便利です。■家事をしながらでも手元で聴きとりやすい
お手元テレビスピーカーなら、料理や洗い物をしながらでも気になるテレビ番組の音をしっかり楽しめます。
■子供を寝かしつけながらテレビが楽しめる
赤ちゃんを寝かしつけた後でも、お手元テレビスピーカーを近くに置いて使えば、小音量でも、テレビ番組が楽しめます。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②送信機×1
③ACアダプター×1
④USB A to Cケーブル×1
⑤光デジタルケーブル×1
⑥音声ケーブル×1

他、取扱説明書など書類一式"
YAMAHA サウンドバー SR-X40A ブラック,出力機器,https://rental.kikito.docomo.ne.jp/rental/devices/YH000300/,https://contents.kikito.docomo.ne.jp/contents/devices/YH000300/thumbnail/thumbnail.png,0,3400,・驚きの広さを感じる音場 ・空間をふるわせる低音 ・TRUESOUNDを実現するための設計,"【商品紹介】
■驚きの広さを感じる音場
SR-X40Aに搭載されているイネーブルドスピーカーが生み出す音は、空間の奥行きを表現することで想像を超える3次元の音場を創り出し、スクリーンの世界へ没入できます。
■空間をふるわせる低音
SR-X40Aは迫力のある大音量の低音を実現するだけでなく、その表現も際立たせることが出来ます。例えば、スリリングなシーンでは緊張感を演出しストーリーの抑揚を感じることができます。音の躍動感を存分にお楽しみください。
■TRUE SOUNDを実現するための設計
ヤマハの目指す理想の音を実現するために、SR-X40Aの設計には様々な工夫が施されています。イネーブルドスピーカーが生み出す3次元の音場を体感できるだけでなく、筐体内部の空気の流れをスムーズにしスピーカーユニットの動きを最適化するバックチャンバー構造や独自設計のバスレフポート、音質を考慮したファブリック素材に至るまで、すべてが音の繊細なニュアンスを再現できるように設計されました。
※詳しくはメーカーページをご確認ください
【同梱品】
本体×1、
リモコン×1、
リチウムコイン電池（CR2025）×1、
電源コード×1、
光デジタルケーブル×1、
取扱説明書など書類一式"
